date,time,longitude,latitude,attack_type,location_description,nearest_country,eez_country,shore_distance,shore_longitude,shore_latitude,attack_description,vessel_name,vessel_type,vessel_status,data_source
24-03-2009,NA,99.2333,6.6667,Boarding,"Off Koh Tong (Tong Island), Satun Province, Thailand",THA,THA,9.962846353,99.23926843,6.576808986,NA,Mr. Bean,NA,NA,mappingpiracy
25-03-2009,NA,42.5667,13.5167,Attempted,Southern Red Sea,YEM,ERI,20.93906691,42.68848718,13.66376374,NA,Mount Adams,NA,Steaming,mappingpiracy
25-03-2009,NA,-72.5217,18.5667,Boarding,"Port Au Prince Outer Anchorage S1, Haiti",HTI,HTI,7.927511812,-72.596547,18.56085847,NA,Iver Prosperity,NA,Anchored,mappingpiracy
25-03-2009,NA,56.025,0.4017,Attempted,"About 600NM East of Mogadishu, Somalia",SYC,NA,465.401028,55.65967858,-3.791110935,NA,Explorer III,NA,Steaming,mappingpiracy
25-03-2009,NA,46.87,-7.9067,Attempted,Off Southern Somalia,SYC,SYC,164.9456858,46.44776452,-9.337660415,NA,Preventer,NA,Steaming,mappingpiracy
25-03-2009,NA,53.6987,1.7088,Hijacked,"About 370NM ESE of Hobyo, Somalia",SYC,NA,646.10658,55.65967858,-3.791110935,NA,Nipayia,NA,Steaming,mappingpiracy
26-03-2009,NA,48.1833,-2.4333,Hijacked,"About 310NM SE of Mogadishu, Somalia",SOM,NA,585.5370778,45.60564212,2.183050848,NA,Bow Asir,NA,Steaming,mappingpiracy
26-03-2009,NA,43.3,12.6333,Attempted,"Straits of Bab El Mandeb, Red Sea",YEM,YEM,10.31075104,43.3927515,12.65306224,NA,Hugli Spirit,NA,Steaming,mappingpiracy
26-03-2009,NA,3.4177,6.2993,Attempted,"Lagos Anchorage, Nigeria",NGA,NGA,11.48304177,3.384532097,6.397691148,NA,MS Simon,NA,Steaming,mappingpiracy
28-03-2009,NA,46.74,-7.3617,Attempted,Off Tanzania/Southern Somalia,SYC,SYC,220.8945108,46.44776452,-9.337660415,NA,Maersk Neustadt,NA,Steaming,mappingpiracy
28-03-2009,NA,47,-9,Hijacked,"Approx. 09S - 047E, Off Seychelles/Off Southern Somalia",SYC,SYC,67.09423125,46.5251571,-9.381280206,NA,Indian Ocean Explorer,NA,Steaming,mappingpiracy
28-03-2009,NA,46.8833,12.4333,Attempted,Gulf of Aden,YEM,YEM,112.0664767,46.70069421,13.43032461,NA,Grandezza,NA,Steaming,mappingpiracy
29-03-2009,NA,47.9223,12.5331,Attempted,Gulf of Aden,YEM,YEM,136.495946,47.39820397,13.65485261,NA,FGS Spessart,NA,Steaming,mappingpiracy
29-03-2009,NA,44.8883,11.8367,Attempted,Gulf of Aden,YEM,YEM,98.81110978,44.88135827,12.72988516,NA,Siteam Leader,NA,Steaming,mappingpiracy
30-03-2009,NA,106.7455,10.707,Boarding,"Mooring Buoy No.41, Port of Ho Chi Minh City, Vietnam",VNM,VNM,3.459236222,106.7672632,10.68431224,NA,Bulk Voyager,NA,Anchored,mappingpiracy
30-03-2009,NA,58.8333,9.75,Attempted,Off Somalia,YEM,NA,561.9534106,54.54029382,12.55023835,NA,Eastern Queen,NA,Steaming,mappingpiracy
